id,title,owner,status,reason,release,priority,tag,component,submitted_date
14018943689,[DMR-CCB] Updated buffer sizes from SCF/MIO area mitgations - SCF,refaber,complete,,dmrhub-a0,1-showstopper,"DMR-CCB,DMR_EC_FLP,CCB_BUG,PNP_EC,simics_no",soc.SCF_4.0#,2023-03-17 01:59:37.270
14018984791,[TRACKING-IPG] DMR IAA(IAX) Decompress Peformance Enhancement,ksyap,complete,,dmrhub-a0,2-high,,soc.CPG IAX 3.0 (DMR)#,2023-03-24 01:50:00.843
14019073684,[DMR-CCB] DMR: Persistent Fuse Override for PO and VV TPT improvements,rrshah1,complete,,dmrhub-a0,2-high,"CCB_FEATURE_INT,RTL0p5,fw.s3m_commit,simics_no,pre-FV,fw.s3m_complete",soc.S3M_3.0_FW#,2023-04-01 02:31:01.300
14019127187,[DMR-CCB] CorrY error detection and signaling to RASIP for link-degrade condition in D2D and UIO contexts,rrshah1,complete,,dmrhub-a0,1-showstopper,"CCB_BUG,CBB,fw.all_other_no,IMH_CONSTRUCTION,simics_no,POC_D2D",soc.UXI_LinkAgent_D2D_1.0#,2023-04-07 10:12:34.553
14019134125,Change MCA_ERR_SRC_LOG Register Definition and Structure,jbbentle,complete,,dmrhub-a0,2-high,"fw.bios_yes,IMH1_2S_Phase2b",soc.RAS_4.0#,2023-04-08 05:33:57.943
14019134322,[DMR-CCB] OKS-AP platform TDP increase to 650W for Custom SKUs,npalit,complete,,dmrhub-a0,1-showstopper,"Q2 EC,TR_WW20,fw.all_other_no,fw.bios.SecurityIDE.NoImpact,fw.bios.security_no,EC2_NEED_RESOLUTION,CCB_FEATURE_EXT,RTL0p5,PNP_EC,simics_no",soc.top,2023-04-08 06:05:43.270
14019160882,[DMR-CCB] UCNA signaling to MMC,dsankar,complete,,dmrhub-a0,2-high,"RAI_TST,fw.bios_commit.,CCB_BUG,simics_yes",soc.DDR5C_Gen5_V1#,2023-04-18 06:02:27.770
14019226985,[DMR-CCB] IMH Cache IP - array_frz action override for FAD,tparker1,complete,,dmrhub-a0,2-high,"CCB_BUG,RECCB_NO_RELEASE_DATE,simics_no",soc.top,2023-04-26 00:22:51.457
14019243712,[DMR-CCB] Support for x8 UXI + x8 PCIe/CXL on a x16 IO stack,rsiva,complete,,dmrhubmax-a0,1-showstopper,"SOCVAL_IMH2_TI,fw.acode_no,fw.cbbpcode_no,fw.ltm_no,fw.mdiv_affecting,fw.ocode_no,fw.mcheck_yes,DMR_SOC_CCB,fw.zcode_no,fw.pss_yes,fw.bios_affecting,fw.s3m_yes,TR_WW20,fw.bios.SecurityIDE.NoImpact,fw.bios.security_no,EC2_NEED_RESOLUTION,MCHECK_TDX_TR,fw.s3m_commit,CCB_FEATURE_EXT,RTL0p8A,simics_yes,fw.primecode_commit,EC2_CUTOFF,WW41'23,IMH1_2S_Phase2a,pre-FV,fw.s3m_complete,COE4MIO,vt.uxi,COE4PM,POC_UXI",soc.top,2023-04-27 13:26:21.180
14019243740,"[DMR-CCB] SFI parameter alignment between HIOP-PCIe, HIOP-IOMMU, HIOP-HAP, HAP-QAT/DSA/IAA/IOSF2SFI",rsiva,complete,,dmrhub-a0,1-showstopper,"ARCH_PORM1_GATE,CCB_BUG,RECCB_FOR_SCHEDULE,RTL0p5,simics_no",soc.stack.uio#,2023-04-27 13:44:35.300
14019252201,[DMR-CCB] DDRIO to add adhoc signals from MC for runtime power savings,sshrimal,complete,,dmrhub-a0,1-showstopper,"prod_arch PM,soc_arch PM,POWER_REDUCTION,PERF,power_savings,PnP,DMR_maybe,POWER_CONVERGENCE,pm_team,CRITICAL_SCOPE_2,NO_CORE_PATCH_COE,SIM_NO,bios_cloned,COE4PM,SDL_required,fw.mdiv_no,fw.mcheck_no,DRIVER_MEM,PNP_POWER,fw.ocode_no,DMR_AF_Sustainability,fw.ucode_no,fw.xucode_no,fw.ltm_no,IMH_CONSTRUCTION,fw.tcode_no,fw.pnp_emul_affecting,fw.acode_no,fw.cbbpcode_no,fw.bios_affecting,fw.s3m_no,fw.icode_no,fw.pss_no,fw.simics_yes,fw.all_other_no,PNP_EC,CCB_BUG",soc.DDR5PHY_4.0_1276e#,2023-04-28 05:40:47.690
14019313736,[DMR-CCB] Open iMH-CBB d2d bridge for all traffic before Pcode requests timestamp,rrshah1,complete,,dmrhub-a0,2-high,"GNR DISCOVERY,fw.s3m_yes,CCB_BUG,DMR_PROD_BUG,RECCB_NO_RELEASE_DATE,RTL0p5B,fw.s3m_commit,hw_dependent,UV2,simics_yes,fw.s3m_complete",soc.S3M_3.0#,2023-05-09 07:12:51.930
14019463563,[DMR-CCB] I3C IP BOM change for DMR IMH,rrshah1,complete,,dmrhub-a0,1-showstopper,"CCB,CCB_BUG,DMR CCB REQUIRED,fw.all_other_no,simics_yes,EC2_CUTOFF,RTL0p8A,WW41'23, SOCVAL_IMH1_PO",soc.ICE_Device_Gen2.0_PIC#,2023-05-26 07:20:11.660
14019467361,Punit to remove support for Socket Rapl Extensions,sshrimal,complete,,dmrhub-a0,3-medium,"CCB_DESCOPE,simics_no",soc.PUNIT_4.0#,2023-05-26 23:23:28.873
14019498823,[DMR-CCB][dmrhub-a0] PCIe gen 4 not supporting AVEPHY seamless update in DMR: S3M FW to mask PCIe Gen-4 (infrastructure) stack for AVEPHY runtime FW update,rrshah1,complete,,dmrhub-a0,1-showstopper,"CCB_BUG,fw.all_other_no,simics_no,EC2_CUTOFF,RTL0p5B,fw.s3m_commit,FV,s3m_complete",soc.S3M_3.0_FW#,2023-06-01 17:00:51.270
14019509853,[DMR][PrimeCode] ISA signals handling MSM Aggregator,mamoncri,complete,,dmrhub-a0,3-medium,"fw.primecode_affecting,fw.primecode_yes",soc.PrimeCode 2.0#,2023-06-02 08:13:57.670
14019537098,[DMR-CCB] Ocode/OOBMSM simplification for MMC runtime RAS,rrshah1,complete,,dmrhub-a0,2-high,"fw.bios_affecting,CCB_DESCOPE,RTL0p8A,simics_yes,fw.ltm_commit,EC2_CUTOFF",soc.fw.oCode,2023-06-07 00:14:37.670
14019545169,[DMR-CCB] Buttress to FBLP/AVEPHY req/ack handshakes only for seamless patch and NOT for boot time patching,rrshah1,complete,,dmrhub-a0,2-high,"CCB_BUG,fw.all_other_no,simics_no",soc.AIC_Buttress_PIC#,2023-06-07 07:44:16.990
14019644773,[DMR-CCB] MIO stack IPs : side_clk frequency,rsiva,complete,,dmrhub-a0,1-showstopper,"CCB_BUG,RTL0p5B,simics_no,EC2_CUTOFF",soc.top,2023-06-15 10:22:36.620
14019683264,[DMR-CCB] HIOP/CXL Rsp Channel reduction,refaber,complete,,dmrhub-a0,2-high,"CCB_BUG,RTL0p5,simics_no",soc.SCF_4.0#,2023-06-21 21:04:54.370
14019700655,[DMR-CCB] Implementation Simplification in setting the CXL.io field in a PCIe Translation Completion TLP rooted from a Type 1/2 CXL Device,rsiva,complete,,dmrhub-a0,2-high,"CCB_DESCOPE,fw.all_other_no,RTL0p8A,fw.simics_yes",soc.IOMMU_Server_5.0#,2023-06-23 01:23:27.697
14019751991,[DMR-CCB] DMR/RRF: OOBMSM Support for 64-core CBB (256-core SoC),rthomas1,complete,,dmrhub-a0,1-showstopper,"pmdesign1,t11.infrastructure,t12.bios_no,u11.pending_reject_ww13,u14.hold_reject,simics_yes,RTL0p8A,EC2_CUTOFF,CCB_BUG,WW41'23,FWonly",soc.fw.oCode,2023-06-29 06:29:05.307
14019857867,[DMR-CCB] Add XMSS to CPM FW authentication,skumar7,complete,,dmrhub-a0,1-showstopper,"security_feature,SOC_IP,CCB_FEATURE_INT,RTL0p8,simics_no",soc.CPM 5.1#,2023-07-15 03:01:37.377
14019879320,[DMR-CCB] UXI Link Layer Header changes to support faster credit return,refaber,complete,,dmrhub-a0,2-high,"CCB_BUG,fw.all_other_no,RTL0p5B,simics_yes,EC2_CUTOFF,COE4PERF",soc.UXI_LinkAgent_D2D_1.0#,2023-07-19 02:33:15.363
14020006252,[DMR-CCB] Provide full test coverage for DDRIO PHY,omendoza,complete,,dmrhub-a0,1-showstopper,"CCB_BUG,RTL1p0,EC2_CUTOFF,simics_no",soc.top,2023-08-02 19:18:00.463
14020012824,ULA needs global ART value over serial download wire from Punit,adyajha,complete,,dmrhub-a0,1-showstopper,"CCB_BUG,fw.all_other_no",soc.top,2023-08-03 04:35:43.397
14020018334,[DMR-CCB] Enhancements requests to the LTSSM logger BIOS knob,mpuga,complete,,dmrhub-a0,3-medium,"CCB_FEATURE_INT,BIOS_Knob,RTL1p0,simics_no,FWonly,COE4POSTSI",platform.bios,2023-08-04 00:28:33.277
14020020908,[DMR-CCB] Request for a BIOS knob to disable MIO stacks (MIO Power removal),mpuga,complete,,dmrhub-a0,3-medium,"CCB_FEATURE_INT,BIOS_Knob,RTL0p8,simics_no,FWonly,COE4POSTSI",platform.bios,2023-08-04 04:57:39.457
14020120401,[DMR-CCB] Memory FV BIOS DFx Requirements,ivangele,complete,,dmrhub-a0,3-medium,"CCB_FEATURE_INT,IVEBIOS_DMR,BIOS_Knob,simics_yes",platform.bios,2023-08-17 01:22:32.770
14020145312,MMC instances require 64KB of SCFBAR space allocation.,jingyuwe,complete,,dmrhub-a0,1-showstopper,"UV2.0_OSXML,dmr_pss 0p5b",soc.MMC_Gen1_V1#,2023-08-19 05:18:21.977
14020177008,[DMR-CCB] Single param change for IPG PM RC,sshrimal,complete,,dmrhub-a0,1-showstopper,"CCB_BUG,RTL0p8,EC2_CUTOFF,WW43'23,simics_yes",soc.RESCTRL_4.0#,2023-08-24 02:54:42.937
14020276860,210H HD Decap cells request for mesh repeater bays in DMR IMH,smjahinu,complete,,dmrhub-a0,2-high,issue_arch,soc.top,2023-09-07 02:06:40.320
14020310363,[DMR-CCB] Need to change RASIP MAX_INSTANCE strap implementation,rrshah1,complete,,dmrhub-a0,2-high,"fw.all_other_no,CCB_BUG,RTL0p8,IMH_CONSTRUCTION,SIMICS_yes,POC_RAS_NOHARM",soc.RAS_4.0#,2023-09-11 01:43:09.513
14020323340,[DMR-CCB] Add Cluster ID MSR and Changes to Socket ID MSR to support XNC,rsiva,complete,,dmrhubmax-a0,2-high,"CCB_BUG,RTL0p8,simics_yes, SOCVAL_IMH1_PO,vt.hiop,POC_HIOP",soc.IOMMU_Server_5.0#,2023-09-12 05:12:25.327
14020327726,[DMR-CCB] Reset and fuse support for LCP,omendoza,complete,,dmrhub-a0,2-high,"CCB_BUG,simics_no",soc.HWRS_2.0#,2023-09-12 20:43:34.167
14020329687,[DMR-CCB] [ULA]DMR ULA/UXI BIOS knob requirements,rsouthwe,complete,,dmrhub-a0,3-medium,"CCB_FEATURE_INT,IVEBIOS_DMR,BIOS_Knob,SV1p0,SIMICS_yes,FWonly",platform.bios,2023-09-12 23:26:03.993
14020330424,[DMR-CCB][PM] DMR Power Management BIOS Knob requirements,rjkaras,complete,,dmrhub-a0,3-medium,"IVEBIOS_DMR,CCB_FEATURE_INT,BIOS_Knob,SV1p0,simics_yes",platform.bios,2023-09-13 00:16:32.607
14020360720,[DMR-CCB] RASIP needs resetprep during reset entry,rrshah1,complete,,dmrhub-a0,2-high,"CCB_BUG,RTL0p8A,EC2_CUTOFF,WW43'23,simics_yes",soc.PrimeCode 2.0#,2023-09-15 23:46:49.393
14020375256,[DMR-CCB] 4S IO DMA BW Limit,sungkwan,complete,,dmrhubmax-a0,2-high,"CCB_BUG,EC2_CUTOFF,WW43'23,RTL0p8,simics_yes,primecode_affected,IPSD_SCF_PRIMECODE_IMPACT,SOCVAL_IMH2_TI,vt.coherency,POC_COH",soc.SCF_4.0#,2023-09-19 03:30:54.467
14020443061,[DMR-CCB][DMR.Power]:Support topology aware MIO FIVR and PLL disable for stacks being disabled through soft strap,rsiva,complete,,dmrhub-a0,1-showstopper,"POWER_CONVERGENCE,PNP_POWER,imhd,fw.ucode_no,fw.xucode_no,fw.tcode_no,fw.pnp_emul_affecting,Sustainability,fw.acode_no,fw.cbbpcode_no,fw.ltm_no,fw.zcode_no,fw.mdiv_affecting,fw.mdiv_yes,fw.primecode_yes,fw.mcheck_no,DMR_SOC_CCB,fw.s3m_no,fw.ocode_no,fw.icode_no,fw.simics_yes,fw.pss_no,fw.primecode_affecting,RECCB_NO_RELEASE_DATE,PNP_EC,CCB_BUG",soc.top,2023-09-27 09:19:28.403
14020465548,[DMR-CCB] EDAF mode enablement via GPIO,lksun,complete,,dmrhub-a0,2-high,"gpio,S3M,CCB_BUG,RTL0p8,IMH_CONSTRUCTION,simics_yes",soc.GPIO_S5#,2023-09-29 23:55:30.473
14020483849,[DMR-CCB] Need to implement a MSR 0x790 bios knob for DMR,dmezama,complete,,dmrhub-a0,3-medium,"TR_WW20,fw.bios.SecurityIDE.NoImpact,fw.bios.security_no,EC2_NEED_RESOLUTION,fw.primecode_affecting,CBB,CCB_FEATURE_INT,BIOS_Knob,simics_no,POC_RAS",platform.bios,2023-10-03 04:06:33.910
14020488326,[DMR-CCB] iMH Thermal throttling algorithm change from Nstrike to Closed loop based,sshrimal,complete,,dmrhub-a0,1-showstopper,"imhd,fw.ocode_no,fw.zcode_no,fw.ucode_no,fw.xucode_no,fw.ltm_no,fw.simics_no,fw.tcode_no,fw.acode_no,fw.mdiv_no,fw.cbbpcode_no,fw.mcheck_no,fw.bios_no,fw.s3m_no,fw.icode_no,fw.primecode_yes,fw.pss_yes,CCB_BUG",soc.PrimeCode 2.0#,2023-10-03 22:10:17.637
14020489540,[DMR-CCB] Buttress Multicast enable for Seamless Patch delivery to AvePHY,rrshah1,complete,,dmrhub-a0,2-high,"EC2_CUTOFF,WW43'23,CCB_BUG,simics_yes,SOCVAL_IMH1_PO",soc.AIC_Buttress_PIC#,2023-10-03 23:44:32.273
14020523387,[DMR-CCB] Support 1 DIMM per socket as POR configuration for Oak Stream,sungkwan,complete,,dmrhub-a0,1-showstopper,"From BHS,EC2_HIGH_PRIORITY,EC2_CUTOFF,WW43'23,CCB_FEATURE_EXT,simics_yes,UP_DMR_A0_50000609_TPRODSIGNED",soc.PrimeCode 2.0#,2023-10-06 21:13:42.697
14020555216,[DMR-CCB] Revise TPH and steering tag mapping to HIOP DMA flows,rsiva,complete,,dmrhub-a0,2-high,"CCB_BUG,simics_no,VAL_REVIEW_PENDING",soc.HIOP_Agent_4.0_IP#,2023-10-11 04:25:51.330
14020661060,"[DMR-CCB] [CBB][Late] Add a ROM Bypass Bit, TRC Disable bit on sideband that S3M FW can write to enable ROM Bypass and TRC Disable",rrshah1,complete,,dmrhub-a0,1-showstopper,"Committed,DMR_PROD_BUG,CCB_BUG,simics_yes,fw.s3m_commit,FV1,fw.s3m_complete,MCP_DONE",soc.S3M_3.0_FW#,2023-10-24 01:54:03.480
14020693287,[DMR-CCB] Add BIOS knobs to control legacy platform attestation support,vrscarla,complete,,dmrhub-a0,3-medium,"RTL0p8B,CCB_FEATURE_EXT,simics_no",platform.bios,2023-10-26 03:56:02.283
14020717234,[DMR-CCB] ULA Bank Instance ID inclusion in MCi_STATUS [36:32],refaber,complete,,dmrhub-a0,1-showstopper,"CCB_BUG,SIMICS_yes,POC_RAS",soc.UXI_LinkAgent_1.0#,2023-10-28 01:49:32.970
14020718817,[DMR-CCB] MMC should verify DIMM Addressing tables configuration (detect 24 vs 32Gb discrepancy),jjose,complete,,dmrhub-a0,2-high,"CCB_BUG,simics_no,NO_SOC_VAL",soc.fw.zCode,2023-10-28 03:35:47.707
14020736414,DMR MaRS meta data updates for IOSF-SB,pjcallah,complete,,dmrhub-a0,3-medium,,soc.top,2023-10-31 20:48:47.167
14020770791,[DMR-CCB] DMR: S3M Mailbox changes to support Seamless patching,rrshah1,complete,,dmrhub-a0,2-high,"S3M_FW,CCB_BUG,S3M_HW,fw.s3m_yes,RTL0p5,fw.s3m_commit,hw_dependent,simics_yes,fw.ocode_yes,FV,fw.s3m_complete",soc.S3M_3.0#,2023-11-04 03:34:30.410
14020789474,[DMR-CCB] Primecode - Inconsistency between IMH and CBB sourced transactions.,swcompto,complete,,dmrhub-a0,2-high,"CCB_BUG,RTL0p5,simics_yes,IPSD_SCF_PRIMECODE_IMPACT,primecode_ccb_e2e_ready = ww51.1,FWonly",soc.PrimeCode 2.0#,2023-11-07 04:05:45.760
14020811922,Removal of B2P message for SET_MC_FREQ,ejdehaem,complete,,dmrhub-a0,2-high,,soc.top,2023-11-09 02:07:14.650
14020818993,[DMR-CCB] BIOS Enhancement to Configure and Enable VT-d Interrupt Remapping Table,pshivali,complete,,dmrhub-a0,1-showstopper,"Simics_Int_Discovery,CCB_BUG,Fwonly, SOCVAL_IMH1_PO",platform.bios,2023-11-09 10:20:32.403
14020892519,[DMR-CCB] - Periodic temperature data to be delivered to Aventine Phy,sshrimal,complete,,dmrhub-a0,1-showstopper,"CCB,primecode_affected,CCB_BUG,simics_no,SOCVAL_IMH1_PO",soc.PrimeCode 2.0#,2023-11-16 01:55:17.640
14020920186,[DMR-CCB] cross trigger fabric does not always propagate 0 through synchronizers in DFD IPs and SOC glue logic,tparker1,complete,,dmrhub-a0,2-high,"CCB_BUG,simics_no",soc.top,2023-11-18 02:02:40.193
14020974491,[DMR-CCB] Non-Allocating (used to be called Non-Temporal) Write traffic is not accounted for in HIOP QoS Rate Meter,rsiva,complete,,dmrhub-a0,2-high,"CCB_BUG,simics_no,COE4PERF",soc.HIOP_Agent_4.0_IP#,2023-11-23 00:10:38.983
14021048427,RA PLL changes to support DDRIO PLL reset entry sequence,ssetra,complete,,dmrhub-a0,1-showstopper,,soc.top,2023-11-30 10:01:53.757
14021054157,[DMR-CCB] DMR: DfxKnob for SAL vs RxVref as Read Eye Height Margin Parameter,cmgrimes,complete,,dmrhub-a0,3-medium,"BIOS_Knob,CCB_FEATURE_INT,simics_yes",platform.bios,2023-12-01 00:29:55.977
14021193702,IMH Fuse Array Reduction,andrewel,complete,,dmrhub-a0,1-showstopper,,soc.Chassis Fuse Controller Gen3.1#,2023-12-15 22:59:04.113
14021216344,[DMR-CCB] SCF-CMS Bypass Latency Optimization,refaber,complete,,dmrhub-a0,1-showstopper,"CCB_BUG,simics_no",soc.SCF_4.0#,2023-12-19 03:52:13.907
14021285245,[DMR-CCB] DMR: Activate MCU in SPI flash with warm reset,rrshah1,complete,,dmrhub-a0,1-showstopper,"CCB_BUG,simics_yes,fw.s3m_commit,FV3,fw.s3m_complete,SOCVAL_IMH1_PO",soc.S3M_3.0_FW#,2024-01-02 19:20:31.967
14021294832,[DMR-CCB] Drop Weighted Round Robin Arbitration from HIOP,rsiva,complete,,dmrhub-a0,2-high,"CCB_DESCOPE,simics_no,COE4PERF",soc.HIOP_Agent_4.0_IP#,2024-01-04 19:30:03.450
14021337125,[DMR-CCB] OOBMSM SAI switch to runtime usage (S3M FW impact),rrshah1,complete,,dmrhub-a0,1-showstopper,"DMR CCB REQUIRED,CCB_BUG,security_ccb,fw.acm_affecting,OSXML_yes,simics_yes",soc.S3M_3.0_FW#,2024-01-09 19:53:24.397
14021393385,[DMR-CCB] Incorporate OKS AP MDP1 and MDP2 into Intel's Validation environment.,suryadev,complete,,dmrhub-a0,2-high,"CCB_FEATURE_EXT,simics_no",soc.top,2024-01-18 00:10:52.627
14021393440,[DMR-CCB] Customer enabling of OKS-AP Multi-socket zero-conn topology  for BOM cost saving,pkumar,complete,,dmrhub-a0,2-high,"EC2_HIGH_PRIORITY,CCB_FEATURE_EXT,simics_no",soc.top,2024-01-18 00:13:34.990
14021393531,[DMR-CCB] OKS platform compliance with OCP DC-MHS standard Z-height,pkumar,complete,,dmrhub-a0,2-high,"EC2_HIGH_PRIORITY,CCB_FEATURE_EXT,simics_no,NO_SOC_VAL",soc.top,2024-01-18 00:16:00.110
14021393563,[DMR-CCB] Formally ZBB CXL reduced latency flit support in DMR,rsiva,complete,,dmrhub-a0,2-high,"CCB_DESCOPE,simics_yes",soc.CXL_3.0_Host#,2024-01-18 00:17:58.407
14021399612,[DMR-CCB]: Application of SPR/EMR DSA/IAA PRT Learning by Enabling Secure-ATS in Accelerator Stacks,akjonnal,complete,,dmrhub-a0,2-high,"CCB_BUG,simics_no",platform.bios,2024-01-18 08:18:50.187
14021451780,[DMR-CCB][Effort Reduction] POR configuration for Sunpass (Trusted Paths) Disable Always,zgu2,complete,,dmrhub-a0,2-high,"dmr_ccb,CCB_DESCOPE,fw.s3m_commit,FV,fw.s3m_complete,simics_yes",soc.S3M_3.0_FW#,2024-01-24 11:06:32.530
14021474269,RDT: Multisocket details for updating resource_collector registers in UBR,pabraham,complete,,dmrhubmax-a0,3-medium,"CCB_BUG,fw.simics_yes,vt.coherency,POC_COH",soc.SCF_4.0#,2024-01-26 02:55:13.597
14021484727,[DMR-CCB] [PnP Recovery] DMR DFD Clock Gating,tparker1,complete,,dmrhub-a0,2-high,"dmr_pnp_recovery,simics_no,CCB_BUG",soc.top.dfd,2024-01-27 03:47:38.913
14021485142,DMR QoS Registers/Signals needed on VISA for Post-Si Debug,jjabudtr,complete,,dmrhub-a0,3-medium,"RDT,DFD",soc.UXI_LinkAgent_D2D_1.0#,2024-01-27 04:18:51.693
14021497410,[IPSD][SCF] Single DIMM mode is not fully supported,srthomps,complete,,dmrhub-a0,2-high,IPSD_SCF_PRIMECODE_IMPACT,soc.top,2024-01-29 21:24:11.950
14021499773,[DMR-CCB] UBR telemetry for request data to reflect max value across layers instead of aggregating them and all UBR counters are made read on clear,refaber,complete,,dmrhub-a0,2-high,"CCB_BUG,simics_yes",soc.SCF_4.0#,2024-01-30 00:44:27.133
14021535901,[DMR-CCB] [DMR IMH EMU] VCR accesses resulting in txns stuck in PUNIT,dplonkar,complete,,dmrhub-a0,2-high,"CCB_BUG,simics_yes",soc.top,2024-02-01 23:16:16.760
14021540296,[DMR IMH ] FIVR  Sense Points,aphili1,complete,,dmrhub-a0,3-medium,,soc.DC_FIVR_4.0_i3_V1#,2024-02-02 04:12:08.527
14021545205,[DMR-CCB] Increase in UCE buffers due to larger roundtrip delay between ULA and CEE,rsiva,complete,,dmrhubmax-a0,2-high,"DMR-CCB,DMR_EC_FLP,CCB_BUG,PNP_EC,fw.all_other_no,RTL0p5,simics_no,COE4COH,RF_change,SD_RF_change_eval_done,vt.ptp,PSS_US3,POC_PTP",soc.UXI_LinkAgent_UIO_1.0#,2024-02-02 13:13:32.977
14021572162,[DMR-CCB] MSFT change request to unblock OS enabling of manageability features,refaber,complete,,dmrhub-a0,2-high,"CCB_FEATURE_EXT,simics_yes,SOCVAL_IMH1_PO",soc.fw.oCode,2024-02-06 08:57:45.433
14021572272,[DMR-CCB] Unique Device ID (DID) request for DSA and IAA accelerators,akjonnal,complete,,dmrhub-a0,2-high,"CCB_BUG,simics_no",soc.top,2024-02-06 09:39:09.107
14021591123,[DMR-CCB] PATCH_LOAD message from BTRS not compliant,rrshah1,complete,,dmrhub-a0,2-high,"CCB_BUG,fw.s3m_commit,FV,fw.s3m_complete,simics_yes",soc.S3M_3.0_FW#,2024-02-07 23:23:42.817
14021591792,"[DMR-CCB] PCIe RP IP tracker undersized, inversion relative to GNR",rsiva,complete,,dmrhub-a0,1-showstopper,"CCB_BUG,simics_no,COE4PERF",soc.CPG PCIe6 Controller 8p (DMR)#,2024-02-08 00:15:32.523
14021597931,[DMR-CCB][DMR.Power] [PnP Recovery] Update aventine phy L1 PS for MIO stack configured in UXI mode,sshrimal,complete,,dmrhub-a0,2-high,"PnP,PNP_POWER,dmr_pnp_recovery,CCB_BUG,simics_no,SOCVAL_IMH2_TI",platform.bios,2024-02-08 09:37:33.327
14021608045,[DMR-CCB] [PnP Recovery] 1 cycle reduction in SoC UFI Routing of CBB-IMH D2D late cancel wires,bjung,complete,,dmrhub-a0,1-showstopper,"CCB_BUG,simics_no",soc.UXI_LinkAgent_D2D_1.0#,2024-02-09 02:34:22.293
14021633064,[DMR-CCB] FWD:  [SysDebug FWD][Sighting][SRF][I3C/BPK][RAS][BIOS[FW] BIOS aborts BPK pwr button press SMI handler from S3M,tparker1,complete,,dmrhub-a0,2-high,"CCB_BUG,simics_no,FWonly",platform.bios,2024-02-13 01:51:39.800
14021653460,[DMR-CCB] Remove DMR RAS API as POR and only support Software Development Vehicle (SDV),rrshah1,complete,,dmrhub-a0,2-high,"RAI_TST,RAS,CSP,OEM,OKS_CAT_5,CCB_FEATURE_EXT,simics_no",soc.DDR5C_Gen5_V1#,2024-02-15 03:59:51.527
14021759570,[DMR-CCB] DSA Reduce execution scope by defeaturing opcodes for Scatter Copy and Scatter Fill,sgayen,complete,,dmrhub-a0,2-high,"CCB_DESCOPE,simics_yes",soc.CPG DSA 3.0 (DMR)#,2024-02-27 00:21:02.723
14021877641,[DMR-CCB] Connect RAPL/RACL feedback to IMH Mem & IO Frequency,sshrimal,complete,,dmrhub-a0,2-high,"simics_yes,CCB_BUG,SOCVAL_IMH1_PO",soc.PrimeCode 2.0#,2024-03-08 01:00:19.467
14021931796,[DMR-CCB] CXL 3.0 8x8  per SKT config support for memory expansion on OKS-AP 4S only,npmather,complete,,dmrhubmax-a0,2-high,"OEM,OKS_CAT_4,simics_yes,CCB_FEATURE_EXT,PSS_US4",soc.top,2024-03-13 22:23:10.903
14021934533,[Post-EC Enhancement] Dmr early (pre0bios) Uxi route setup,mythilis,complete,,dmrhubmax-a0,3-medium,"simics_no,vt.uxi,POC_UXI",soc.top,2024-03-14 00:04:31.190
14022071954,[DMR-CCB] Changes to support 1 and 2 byte aligned VCR Reads,dlerner,complete,,dmrhub-a0,1-showstopper,"CCB_BUG,simics_yes",soc.Ubox4.0#,2024-04-11 07:46:46.550
14022079718,[DMR-CCB] Remove standard RAS SKU,ricruzhe,complete,,dmrhub-a0,2-high,"RAI_TST,RAS,CCB_DESCOPE,x15.bios_no,simics_yes",soc.top,2024-04-12 01:10:32.397
14022186769,[DMR][AVE]: Aventine UV2 stuck-at scan not meeting target,emlee,complete,,dmrhub-a0,3-medium,"CCB_BUG,simics_no",soc.IP_FxB_Logphy_4.0_Host_8X16#,2024-04-30 03:08:09.843
14022194783,[DMR-CCB] DFX Agg blocking GPSB during tap accesses,mhuddart,complete,,dmrhub-a0,2-high,"CCB_BUG,simics_no",soc.DFx_Aggregator_PIC#,2024-05-01 02:30:17.430
14022203601,[DMR-CCB] Relaxed ordered sequential partial Perf BW issue,rchan,complete,,dmrhub-a0,2-high,"[DMR CCB REQUIRED],CCB_BUG,simics_no",soc.HIOP_Agent_4.0_IP#,2024-05-02 06:18:09.883
14022219087,[DMR-CCB] Revision ID for DMR PCIe functions,rsiva,complete,,dmrhub-a0,2-high,"CCB_BUG,DMR_EC_FLP,simics_yes,COE4RCF,SOCVAL_IMH2_TI",soc.PrimeCode 2.0#,2024-05-03 10:46:38.747
14022226731,[DMR-CCB] DMR FIVR Requires Synchronous Triggering,tparker1,complete,,dmrhub-a0,2-high,"SOC_Val_Entry_1p0,CCB_BUG,simics_no",soc.HWRS_2.0#,2024-05-04 05:35:53.130
14022324818,[DMR-CCB] ZBB Flat2LM Mode 1 for DMR SoC on OKS platform,pkiser,complete,,dmrhub-a0,2-high,"OEM,OKS_CAT_1,CCB_FEATURE_EXT,simics_yes,FWonly",platform.bios,2024-05-14 02:32:41.997
14022356560,[DMR-CCB] DMR-IMH-HVM-SB2UCIE not in idle state when DIE_HVM = 1,rrafiea,complete,,dmrhub-a0,2-high,"DMR_HVM,CCB_BUG,simics_no",soc.SB2UCIE_1.0#,2024-05-16 03:43:54.580
14022369906,[DMR-CCB] DMR CXL Memory Config Alignment to Customer Requirements,npmather,complete,,dmrhub-a0,2-high,"OKS_CAT_5,CCB_FEATURE_EXT,simics_yes,VAL_REVIEW_PENDING,SOCVAL_IMH2_TI",soc.top,2024-05-17 04:46:53.323
